,threshold,odd,diff_prob,diff_odd,num_bets,perc,mean_odd,benefits,max_loss,max_wins,money_max_loss
227,50,1.2000000000000002,0.4,0.30000000000000004,7521,53.144528653104636,1.8490214067278288,-32945.0,-11700,12900,-28158.11965811966
228,50,1.2000000000000002,0.4,0.4,6643,53.63540569020021,1.8403838627126299,-27667.0,-11200,12400,-24702.678571428572
229,50,1.2000000000000002,0.4,0.5,5446,54.131472640470065,1.8297833272126331,-23042.0,-8700,10800,-26485.057471264365
230,50,1.2000000000000002,0.4,0.6,4806,54.61922596754057,1.8227715355805243,-19578.0,-8800,11000,-22247.727272727272
231,50,1.2000000000000002,0.4,0.7000000000000001,4164,55.25936599423631,1.8135062439961576,-15524.0,-8100,9500,-19165.432098765432
232,50,1.2000000000000002,0.4,0.8,3397,56.16720635855166,1.8003297026788343,-10555.0,-7400,10200,-14263.513513513513
233,50,1.2000000000000002,0.4,0.9,2906,56.81348933241569,1.7884067446662077,-7924.0,-6400,7800,-12381.25
234,50,1.2000000000000002,0.45,0.1,9391,52.773932488552866,1.8616973698221702,-36721.0,-12300,14400,-29854.47154471545
235,50,1.2000000000000002,0.45,0.2,8403,53.06438176841605,1.855285017255742,-32978.0,-12300,13600,-26811.38211382114
236,50,1.2000000000000002,0.45,0.30000000000000004,7500,53.13333333333333,1.8478813333333333,-33520.0,-11400,11500,-29403.508771929824
237,50,1.2000000000000002,0.45,0.4,6622,53.62428269405014,1.839065237088493,-28242.0,-10400,11400,-27155.76923076923
238,50,1.2000000000000002,0.45,0.5,5429,54.09836065573771,1.8280512064836987,-23843.0,-8500,10800,-28050.58823529412
239,50,1.2000000000000002,0.45,0.6,4790,54.592901878914404,1.8207536534446764,-20311.0,-8900,11400,-22821.34831460674
240,50,1.2000000000000002,0.45,0.7000000000000001,4148,55.23143683702989,1.8111403085824493,-16257.0,-7800,10200,-20842.307692307695
241,50,1.2000000000000002,0.45,0.8,3385,56.15952732644017,1.7975982274741507,-11125.0,-7100,10200,-15669.014084507044
242,50,1.2000000000000002,0.45,0.9,2897,56.817397307559546,1.7855574732481878,-8389.0,-6000,8600,-13981.666666666666
243,50,1.3000000000000003,0.05,0.1,9414,52.623751858933495,1.8689919269173572,-35176.0,-13000,15200,-27058.46153846154
244,50,1.3000000000000003,0.05,0.2,8420,52.90973871733967,1.8634394299287411,-31199.0,-12800,13200,-24374.21875
245,50,1.3000000000000003,0.05,0.30000000000000004,7511,52.96232192783917,1.85694448142724,-31706.0,-11400,13200,-27812.280701754382
246,50,1.3000000000000003,0.05,0.4,6627,53.41783612494342,1.8492108042854987,-26639.0,-10600,11500,-25131.132075471698
247,50,1.3000000000000003,0.05,0.5,5425,53.86175115207374,1.8402930875576038,-22169.0,-9300,10400,-23837.63440860215
248,50,1.3000000000000003,0.05,0.6,4780,54.35146443514645,1.834573221757322,-18373.0,-8600,11300,-21363.95348837209
249,50,1.3000000000000003,0.05,0.7000000000000001,4130,54.9636803874092,1.8267627118644068,-14315.0,-7400,9400,-19344.594594594593
250,50,1.3000000000000003,0.05,0.8,3355,55.827123695976155,1.8164560357675112,-9349.0,-6500,9200,-14383.076923076922
251,50,1.3000000000000003,0.05,0.9,2862,56.464011180992316,1.8069706498951783,-6518.0,-5800,8300,-11237.931034482759
252,50,1.3000000000000003,0.1,0.1,9405,52.63157894736842,1.8686305156831473,-35248.0,-12700,15000,-27754.330708661415
253,50,1.3000000000000003,0.1,0.2,8411,52.918796813696346,1.8630293663060278,-31271.0,-11600,13200,-26957.758620689656
254,50,1.3000000000000003,0.1,0.30000000000000004,7503,52.97880847660935,1.8565027322404373,-31673.0,-11100,13700,-28534.234234234238
255,50,1.3000000000000003,0.1,0.4,6619,53.43707508687113,1.848700710077051,-26606.0,-10600,12800,-25100.0
256,50,1.3000000000000003,0.1,0.5,5417,53.88591471294074,1.839656636514676,-22136.0,-8600,10600,-25739.53488372093
257,50,1.3000000000000003,0.1,0.6,4772,54.37971500419112,1.8338411567476949,-18340.0,-8600,11300,-21325.581395348836
258,50,1.3000000000000003,0.1,0.7000000000000001,4123,54.98423478049964,1.826015037593985,-14382.0,-7600,9400,-18923.684210526317
259,50,1.3000000000000003,0.1,0.8,3349,55.86742311137654,1.8156882651537773,-9276.0,-6800,8300,-13641.176470588234
260,50,1.3000000000000003,0.1,0.9,2858,56.47305808257522,1.8062036389083276,-6645.0,-6300,7700,-10547.619047619048
261,50,1.3000000000000003,0.15000000000000002,0.1,9395,52.62373602980309,1.8684640766365088,-35509.0,-12700,16000,-27959.842519685037
262,50,1.3000000000000003,0.15000000000000002,0.2,8401,52.91036781335555,1.8628365670753482,-31532.0,-12500,13200,-25225.6
263,50,1.3000000000000003,0.15000000000000002,0.30000000000000004,7494,52.96236989591674,1.8563037096343742,-32034.0,-11100,12100,-28859.45945945946
264,50,1.3000000000000003,0.15000000000000002,0.4,6611,53.42610800181515,1.8485070337316594,-26854.0,-10400,13600,-25821.153846153844
265,50,1.3000000000000003,0.15000000000000002,0.5,5410,53.881700554528656,1.8394731977818854,-22264.0,-8400,11000,-26504.761904761905
266,50,1.3000000000000003,0.15000000000000002,0.6,4765,54.37565582371459,1.8336243441762854,-18468.0,-8500,12000,-21727.058823529413
267,50,1.3000000000000003,0.15000000000000002,0.7000000000000001,4116,54.98056365403304,1.8257507288629737,-14510.0,-7900,9600,-18367.08860759494
268,50,1.3000000000000003,0.15000000000000002,0.8,3343,55.84804068202214,1.8152886628776548,-9504.0,-6700,8400,-14185.074626865671
269,50,1.3000000000000003,0.15000000000000002,0.9,2852,56.451612903225815,1.8057152875175315,-6873.0,-6000,7700,-11455.0
270,50,1.3000000000000003,0.2,0.1,9383,52.61643397634019,1.8687083022487478,-35502.0,-12600,14100,-28176.190476190477
271,50,1.3000000000000003,0.2,0.2,8391,52.91383625312835,1.8630937909665117,-31359.0,-12400,13200,-25289.516129032258
272,50,1.3000000000000003,0.2,0.30000000000000004,7484,52.96632816675575,1.8565833778727954,-31861.0,-11600,12600,-27466.379310344826
273,50,1.3000000000000003,0.2,0.4,6601,53.431298288138166,1.8488123011664899,-26681.0,-10000,12800,-26681.0
274,50,1.3000000000000003,0.2,0.5,5402,53.88744909292854,1.83986301369863,-22076.0,-9100,11000,-24259.34065934066
275,50,1.3000000000000003,0.2,0.6,4759,54.38117251523429,1.8339882328220214,-18312.0,-8800,9800,-20809.090909090908
276,50,1.3000000000000003,0.2,0.7000000000000001,4111,54.97445876915592,1.826120165409876,-14454.0,-7700,9600,-18771.428571428572
277,50,1.3000000000000003,0.2,0.8,3339,55.82509733453129,1.8156783468104223,-9548.0,-6700,9100,-14250.746268656716
278,50,1.3000000000000003,0.2,0.9,2848,56.42556179775281,1.8061587078651686,-6917.0,-5800,9000,-11925.862068965518
279,50,1.3000000000000003,0.25,0.1,9380,52.62260127931769,1.8686140724946696,-35422.0,-12500,13400,-28337.6
280,50,1.3000000000000003,0.25,0.2,8388,52.92083929422985,1.862986409155937,-31279.0,-12400,14500,-25225.0
281,50,1.3000000000000003,0.25,0.30000000000000004,7481,52.97420130998529,1.856460366261195,-31781.0,-11800,12300,-26933.050847457627
282,50,1.3000000000000003,0.25,0.4,6598,53.44043649590785,1.8486692937253713,-26601.0,-10000,12800,-26601.0
283,50,1.3000000000000003,0.25,0.5,5400,53.907407407407405,1.83975,-21876.0,-8900,11000,-24579.775280898877
284,50,1.3000000000000003,0.25,0.6,4757,54.40403615724196,1.8338574731973933,-18112.0,-9100,9800,-19903.296703296703
285,50,1.3000000000000003,0.25,0.7000000000000001,4109,55.001216841080556,1.82596495497688,-14254.0,-7700,9600,-18511.68831168831
286,50,1.3000000000000003,0.25,0.8,3338,55.84182144997004,1.8154284002396646,-9448.0,-7200,9100,-13122.222222222223
287,50,1.3000000000000003,0.25,0.9,2847,56.44538110291535,1.805862311204777,-6817.0,-6000,9000,-11361.666666666666
288,50,1.3000000000000003,0.3,0.1,9367,52.65293050069393,1.868040994982385,-34966.0,-12600,14700,-27750.79365079365
289,50,1.3000000000000003,0.3,0.2,8377,52.942580876208666,1.8623695833830727,-31023.0,-12400,14300,-25018.548387096773
290,50,1.3000000000000003,0.3,0.30000000000000004,7471,52.99156739392317,1.855785035470486,-31625.0,-11400,12600,-27741.228070175443
291,50,1.3000000000000003,0.3,0.4,6589,53.4527242373653,1.8479298831385642,-26545.0,-10300,13100,-25771.844660194176
292,50,1.3000000000000003,0.3,0.5,5391,53.923205342237054,1.8388313856427378,-21820.0,-10100,10900,-21603.960396039605
293,50,1.3000000000000003,0.3,0.6,4749,54.41145504316698,1.8328953463887134,-18156.0,-8000,9200,-22695.0
294,50,1.3000000000000003,0.3,0.7000000000000001,4104,55.019493177387915,1.8250487329434697,-14198.0,-7700,8800,-18438.96103896104
295,50,1.3000000000000003,0.3,0.8,3334,55.87882423515297,1.8142321535692862,-9328.0,-7200,9500,-12955.555555555555
296,50,1.3000000000000003,0.3,0.9,2843,56.48962363700316,1.8044460077383047,-6697.0,-6000,9000,-11161.666666666666
297,50,1.3000000000000003,0.35000000000000003,0.1,9355,52.667022982362376,1.8677177979690005,-34898.0,-11900,14600,-29326.050420168063
298,50,1.3000000000000003,0.35000000000000003,0.2,8365,52.9587567244471,1.862,-30955.0,-12600,14000,-24567.460317460318
299,50,1.3000000000000003,0.35000000000000003,0.30000000000000004,7460,53.016085790884716,1.85535254691689,-31477.0,-11200,12000,-28104.464285714283
300,50,1.3000000000000003,0.35000000000000003,0.4,6580,53.48024316109422,1.84740273556231,-26419.0,-10500,12800,-25160.95238095238
301,50,1.3000000000000003,0.35000000000000003,0.5,5383,53.94761285528516,1.838238900241501,-21794.0,-9500,10400,-22941.052631578947
302,50,1.3000000000000003,0.35000000000000003,0.6,4742,54.428511176718686,1.8321868409953606,-18230.0,-7600,9200,-23986.84210526316
303,50,1.3000000000000003,0.35000000000000003,0.7000000000000001,4098,55.02684236212787,1.824175207418253,-14372.0,-7700,9300,-18664.935064935064
304,50,1.3000000000000003,0.35000000000000003,0.8,3330,55.88588588588589,1.813033033033033,-9538.0,-7200,9800,-13247.222222222223
305,50,1.3000000000000003,0.35000000000000003,0.9,2839,56.49876717153928,1.8030257132793237,-6907.0,-5800,7700,-11908.620689655172
306,50,1.3000000000000003,0.4,0.1,9340,52.66595289079229,1.8671402569593147,-35171.0,-12600,14000,-27913.492063492067
307,50,1.3000000000000003,0.4,0.2,8352,52.945402298850574,1.8613326149425287,-31428.0,-11000,13800,-28570.90909090909
308,50,1.3000000000000003,0.4,0.30000000000000004,7449,53.00040273862263,1.8546113572291583,-31970.0,-10900,11800,-29330.2752293578
309,50,1.3000000000000003,0.4,0.4,6571,53.47740070004565,1.8466260843098463,-26692.0,-10800,12300,-24714.814814814814
310,50,1.3000000000000003,0.4,0.5,5374,53.9449199851135,1.8372739114253815,-22067.0,-9500,10400,-23228.42105263158
311,50,1.3000000000000003,0.4,0.6,4734,54.41487114490917,1.8311681453316435,-18603.0,-8500,10300,-21885.882352941175
312,50,1.3000000000000003,0.4,0.7000000000000001,4092,55.034213098729225,1.823057184750733,-14549.0,-7900,8700,-18416.455696202534
313,50,1.3000000000000003,0.4,0.8,3325,55.90977443609022,1.8117984962406015,-9580.0,-6700,9800,-14298.507462686566
314,50,1.3000000000000003,0.4,0.9,2834,56.52787579393084,1.801559633027523,-6949.0,-6100,8500,-11391.803278688525
315,50,1.3000000000000003,0.45,0.1,9319,52.65586436312909,1.8662635475909433,-35746.0,-12300,13400,-29061.78861788618
316,50,1.3000000000000003,0.45,0.2,8331,52.93482175009002,1.860337294442444,-32003.0,-13400,14200,-23882.83582089552
317,50,1.3000000000000003,0.45,0.30000000000000004,7428,52.988691437802906,1.8534760366182015,-32545.0,-10700,12600,-30415.88785046729
318,50,1.3000000000000003,0.45,0.4,6550,53.465648854961835,1.8453129770992367,-27267.0,-10500,12500,-25968.57142857143
319,50,1.3000000000000003,0.45,0.5,5357,53.910770953892104,1.8355422811274966,-22868.0,-8800,11400,-25986.363636363636
320,50,1.3000000000000003,0.45,0.6,4718,54.38745231030098,1.8291479440440865,-19336.0,-8800,10600,-21972.727272727272
321,50,1.3000000000000003,0.45,0.7000000000000001,4076,55.00490677134445,1.8206869479882237,-15282.0,-7700,9300,-19846.753246753247
322,50,1.3000000000000003,0.45,0.8,3313,55.90099607606399,1.8090492001207366,-10150.0,-6300,9500,-16111.111111111111
323,50,1.3000000000000003,0.45,0.9,2825,56.53097345132744,1.798679646017699,-7414.0,-5900,7500,-12566.101694915254
324,50,1.4000000000000004,0.05,0.1,9069,52.18877494762377,1.8882533906715184,-30795.0,-12900,13300,-23872.093023255813
325,50,1.4000000000000004,0.05,0.2,8075,52.43343653250774,1.8848346749226006,-26818.0,-12400,15200,-21627.419354838712
326,50,1.4000000000000004,0.05,0.30000000000000004,7166,52.4281328495674,1.8807409991627129,-27325.0,-11700,12200,-23354.700854700855
327,50,1.4000000000000004,0.05,0.4,6282,52.83349251830627,1.8759312320916905,-22258.0,-9900,10800,-22482.828282828283
328,50,1.4000000000000004,0.05,0.5,5080,53.16929133858268,1.87273031496063,-17788.0,-8300,10700,-21431.32530120482
329,50,1.4000000000000004,0.05,0.6,4435,53.59639233370913,1.8712829763246899,-13992.0,-8600,9300,-16269.767441860466
330,50,1.4000000000000004,0.05,0.7000000000000001,3785,54.13474240422721,1.8690647291941875,-9934.0,-8100,8600,-12264.197530864198
331,50,1.4000000000000004,0.05,0.8,3010,54.88372093023256,1.868468438538206,-4968.0,-6300,7700,-7885.714285714286
332,50,1.4000000000000004,0.05,0.9,2517,55.423122765196666,1.867870480731029,-2137.0,-5600,8500,-3816.0714285714284
333,50,1.4000000000000004,0.1,0.1,9060,52.19646799116998,1.8878973509933774,-30867.0,-12000,14000,-25722.500000000004
334,50,1.4000000000000004,0.1,0.2,8066,52.44235060748822,1.884430944706174,-26890.0,-11400,13600,-23587.719298245614
335,50,1.4000000000000004,0.1,0.30000000000000004,7158,52.44481698798546,1.8803045543447892,-27292.0,-11600,12500,-23527.58620689655
336,50,1.4000000000000004,0.1,0.4,6274,52.85304430985017,1.8754271597067262,-22225.0,-10600,11000,-20966.98113207547
337,50,1.4000000000000004,0.1,0.5,5072,53.194006309148264,1.872101735015773,-17755.0,-8900,10600,-19949.43820224719
338,50,1.4000000000000004,0.1,0.6,4427,53.62548000903546,1.8705601987802123,-13959.0,-7900,10600,-17669.620253164558
339,50,1.4000000000000004,0.1,0.7000000000000001,3778,54.15563790365273,1.8683271572260456,-10001.0,-6900,9100,-14494.202898550724
340,50,1.4000000000000004,0.1,0.8,3004,54.92676431424767,1.8677163781624502,-4895.0,-6400,8300,-7648.4375
341,50,1.4000000000000004,0.1,0.9,2513,55.43175487465181,1.8670951054516514,-2264.0,-6200,9000,-3651.6129032258063
342,50,1.4000000000000004,0.15000000000000002,0.1,9050,52.187845303867405,1.8877458563535912,-31128.0,-12200,15000,-25514.754098360656
343,50,1.4000000000000004,0.15000000000000002,0.2,8056,52.43296921549155,1.884256454816286,-27151.0,-11400,14300,-23816.666666666664
344,50,1.4000000000000004,0.15000000000000002,0.30000000000000004,7149,52.42691285494475,1.8801258917331096,-27653.0,-10900,12700,-25369.724770642202
345,50,1.4000000000000004,0.15000000000000002,0.4,6266,52.8407277369933,1.8752569422278966,-22473.0,-10600,11000,-21200.943396226416
346,50,1.4000000000000004,0.15000000000000002,0.5,5065,53.18854886475815,1.8719506416584402,-17883.0,-9300,9800,-19229.032258064515
347,50,1.4000000000000004,0.15000000000000002,0.6,4420,53.619909502262445,1.8703846153846153,-14087.0,-8700,9800,-16191.954022988506
348,50,1.4000000000000004,0.15000000000000002,0.7000000000000001,3771,54.1500928135773,1.868117210289048,-10129.0,-7300,9200,-13875.342465753425
349,50,1.4000000000000004,0.15000000000000002,0.8,2998,54.903268845897266,1.867374916611074,-5123.0,-6900,8300,-7424.63768115942
350,50,1.4000000000000004,0.15000000000000002,0.9,2507,55.40486637415237,1.8666852812126047,-2492.0,-6100,7200,-4085.245901639344
351,50,1.4000000000000004,0.2,0.1,9038,52.17968577118831,1.8880250055321974,-31121.0,-12500,14200,-24896.8
352,50,1.4000000000000004,0.2,0.2,8046,52.43599304001989,1.8845513298533432,-26978.0,-11800,13800,-22862.711864406778
353,50,1.4000000000000004,0.2,0.30000000000000004,7139,52.43031236867909,1.8804524443199329,-27480.0,-12600,12700,-21809.52380952381
354,50,1.4000000000000004,0.2,0.4,6256,52.845268542199484,1.8756218030690537,-22300.0,-10600,11000,-21037.735849056604
355,50,1.4000000000000004,0.2,0.5,5057,53.19359303935139,1.8724184298991497,-17695.0,-8400,10900,-21065.47619047619
356,50,1.4000000000000004,0.2,0.6,4414,53.624830086089716,1.870826914363389,-13931.0,-8500,9500,-16389.411764705885
357,50,1.4000000000000004,0.2,0.7000000000000001,3766,54.142326075411574,1.8685767392458843,-10073.0,-8800,9600,-11446.59090909091
358,50,1.4000000000000004,0.2,0.8,2994,54.87641950567802,1.867879091516366,-5167.0,-7100,8600,-7277.464788732394
359,50,1.4000000000000004,0.2,0.9,2503,55.373551737914504,1.8672872552936477,-2536.0,-6600,7900,-3842.424242424242
360,50,1.4000000000000004,0.25,0.1,9035,52.18594355285002,1.8879335915882678,-31041.0,-12500,14200,-24832.8
361,50,1.4000000000000004,0.25,0.2,8043,52.44311823946288,1.8844473455178417,-26898.0,-11500,13800,-23389.565217391304
362,50,1.4000000000000004,0.25,0.30000000000000004,7136,52.43834080717489,1.8803335201793723,-27400.0,-11700,12400,-23418.803418803418
363,50,1.4000000000000004,0.25,0.4,6253,52.8546297777067,1.8754837677914602,-22220.0,-10400,11000,-21365.384615384617
364,50,1.4000000000000004,0.25,0.5,5055,53.21463897131553,1.8723105835806133,-17495.0,-8400,10900,-20827.38095238095
365,50,1.4000000000000004,0.25,0.6,4412,53.649138712601996,1.8707026291931097,-13731.0,-9000,9500,-15256.666666666666
366,50,1.4000000000000004,0.25,0.7000000000000001,3764,54.17109458023379,1.8684298618490967,-9873.0,-8000,9600,-12341.25
367,50,1.4000000000000004,0.25,0.8,2993,54.89475442699633,1.867617774807885,-5067.0,-7100,8600,-7136.619718309859
368,50,1.4000000000000004,0.25,0.9,2502,55.39568345323741,1.8669744204636292,-2436.0,-6100,7900,-3993.44262295082
369,50,1.4000000000000004,0.3,0.1,9022,52.21680336954112,1.8873664375969852,-30585.0,-12000,15800,-25487.5
370,50,1.4000000000000004,0.3,0.2,8032,52.46513944223108,1.8838334163346613,-26642.0,-12400,13000,-21485.483870967742
371,50,1.4000000000000004,0.3,0.30000000000000004,7126,52.455795677799614,1.87965899522874,-27244.0,-10700,12800,-25461.682242990653
372,50,1.4000000000000004,0.3,0.4,6244,52.86675208199871,1.8747421524663677,-22164.0,-10400,13200,-21311.53846153846
373,50,1.4000000000000004,0.3,0.5,5046,53.23028141101863,1.871387237415775,-17439.0,-8600,9900,-20277.906976744187
374,50,1.4000000000000004,0.3,0.6,4404,53.655767484105354,1.8697320617620345,-13775.0,-8900,9800,-15477.52808988764
375,50,1.4000000000000004,0.3,0.7000000000000001,3759,54.18994413407822,1.8674860335195531,-9817.0,-8000,8700,-12271.25
376,50,1.4000000000000004,0.3,0.8,2989,54.93476078956173,1.8663532954165272,-4947.0,-6700,8600,-7383.582089552239
377,50,1.4000000000000004,0.3,0.9,2498,55.44435548438751,1.8654603682946358,-2316.0,-6100,8100,-3796.7213114754095
378,50,1.4000000000000004,0.35000000000000003,0.1,9010,52.230854605993336,1.887056603773585,-30517.0,-12200,13300,-25013.93442622951
379,50,1.4000000000000004,0.35000000000000003,0.2,8020,52.48129675810473,1.8834800498753117,-26574.0,-13200,13700,-20131.81818181818
380,50,1.4000000000000004,0.35000000000000003,0.30000000000000004,7115,52.48067463106114,1.8792424455375967,-27096.0,-10700,14500,-25323.36448598131
381,50,1.4000000000000004,0.35000000000000003,0.4,6235,52.894947874899756,1.874224538893344,-22038.0,-10100,13100,-21819.80198019802
382,50,1.4000000000000004,0.35000000000000003,0.5,5038,53.25526002381898,1.87080587534736,-17413.0,-8700,11700,-20014.94252873563
383,50,1.4000000000000004,0.35000000000000003,0.6,4397,53.67295883556971,1.869026609051626,-13849.0,-9000,10000,-15387.777777777777
384,50,1.4000000000000004,0.35000000000000003,0.7000000000000001,3753,54.196642685851316,1.8666000532907008,-9991.0,-8000,8700,-12488.75
385,50,1.4000000000000004,0.35000000000000003,0.8,2985,54.941373534338354,1.8650854271356785,-5157.0,-7100,8300,-7263.380281690141
